,Unnamed: 0,Single,Travel_Frequently,Educ.Human Resources,Married,Dept. Human Resources,Divorced,Non-Travel,Travel_Rarely,Manufacturing Director,Research Director,hora_ingreso,Manager,Sales,Sales Executive,Research Scientist,Healthcare Representative,Research & Development,Rol.Human Resources,Sales Representative,Laboratory Technician,Medical,Marketing,Technical Degree,Life Sciences,Other,hora_salida,TotalWorkingYears,Age,JobSatisfaction,WorkLifeBalance,YearsWithCurrManager,EnvironmentSatisfaction,YearsSinceLastPromotion,Resignation
2101,2101,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,9.1218193384224,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.327767175572518,9.0,27,1,2,8,1,6,0.0
2102,2102,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.174936386768444,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,14.878403307888036,33.0,54,3,1,4,4,1,0.0
2103,2103,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.451272264631037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,14.97191475826972,10.0,44,4,3,7,1,7,0.0
2104,2104,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.271946564885498,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.91797073791349,1.0,19,2,4,0,1,0,1.0
2105,2105,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,9.300699745547078,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.034828244274795,3.0,29,4,3,2,1,1,0.0
2106,2106,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.060146310432572,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.868161577608134,36.0,54,4,3,9,4,0,0.0
2107,2107,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.503689567430015,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,17.521755725190843,6.0,31,1,2,1,3,0,0.0
2108,2108,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.312786259541983,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.934033078880413,10.0,31,1,3,8,3,1,0.0
2109,2109,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.457124681933838,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.332410941475825,13.0,59,4,3,5,3,0,0.0
2110,2110,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.216444020356231,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,15.177226463104324,25.0,43,4,3,7,3,0,0.0
2111,2111,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.050031806615774,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.977067430025444,23.0,49,3,4,0,1,0,0.0
2112,2112,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.226272264631044,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,14.730979643765895,12.0,36,2,2,7,3,0,0.0
2113,2113,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.900063613231554,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,14.212945292620851,7.0,48,2,2,0,4,0,0.0
2114,2114,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.400286259541993,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,16.778912213740462,5.0,27,3,3,3,1,0,0.0
2115,2115,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.24010814249364,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,17.226240458015273,6.0,29,4,3,0,3,1,0.0
2116,2116,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9.072741730279896,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.535114503816798,25.0,48,4,4,0,4,0,0.0
2117,2117,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.450986005089062,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.815362595419854,9.0,29,4,2,7,4,1,0.0
2118,2118,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.390171755725186,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,14.877798982188294,2.0,34,3,2,0,3,0,0.0
2119,2119,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.98113867684478,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,15.126558524173031,26.0,44,2,3,10,2,3,0.0
2120,2120,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.663517811704834,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.063040712468208,10.0,33,3,3,8,4,0,0.0
2121,2121,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.417620865139948,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,19.377385496183205,1.0,19,4,3,1,2,0,0.0
2122,2122,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.160368956742998,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,15.851208651399505,1.0,23,3,3,1,4,0,0.0
2123,2123,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.897550890585238,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.893066157760813,1.0,25,4,3,0,3,1,0.0
2124,2124,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9.13527353689568,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.902703562340985,8.0,26,4,2,2,3,2,0.0
2125,2125,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9.56141857506361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.8339058524173,26.0,45,2,3,11,1,1,1.0
2126,2126,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,9.095769720101774,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.599840966921118,34.0,55,2,3,0,4,15,0.0
2127,2127,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.326812977099245,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.282156488549617,2.0,21,3,1,2,1,2,1.0
2128,2128,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,9.03241094147583,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.128053435114502,26.0,46,2,3,8,4,0,0.0
2129,2129,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.227162849872768,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,17.295960559796434,4.0,34,1,3,2,3,0,0.0
2130,2130,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.110305343511452,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.900954198473293,31.0,51,2,2,10,4,11,0.0
2131,2131,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.507569974554713,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.64519720101781,25.0,59,4,2,4,4,5,0.0
2132,2132,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.898250636132312,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.811513994910944,15.0,34,2,4,10,3,5,0.0
2133,2133,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.507251908396947,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.178784987277343,5.0,28,3,2,2,4,0,0.0
2134,2134,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,8.91370865139949,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.715458015267163,26.0,44,1,2,13,3,14,0.0
2135,2135,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.044561068702292,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.660941475826974,14.0,34,2,4,8,3,1,0.0
2136,2136,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.570197201017814,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19.375826972010188,4.0,35,3,3,2,3,2,0.0
2137,2137,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.577544529262088,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.37582697201018,18.0,42,2,3,0,2,0,0.0
2138,2138,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.944656488549617,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,14.556011450381678,23.0,43,4,4,17,4,15,0.0
2139,2139,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.446374045801525,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.25582061068702,18.0,36,2,3,12,3,5,0.0
2140,2140,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.897201017811705,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,14.124586513994911,10.0,44,4,3,5,1,0,1.0
2141,2141,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.026176844783713,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,17.625508905852428,2.0,28,4,3,2,4,2,0.0
2142,2142,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.206520356234106,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.534382951653932,8.0,51,3,2,7,2,7,0.0
2143,2143,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.218543256997457,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.76027353689567,10.0,30,3,3,7,3,1,0.0
2144,2144,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.158587786259542,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,16.660559796437674,10.0,29,3,3,7,2,7,1.0
2145,2145,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.868161577608136,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,14.6757951653944,5.0,28,1,2,2,4,1,0.0
2146,2146,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.301463104325704,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.562309160305343,2.0,25,2,2,1,4,2,0.0
2147,2147,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.162468193384228,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.256456743002548,10.0,32,4,4,8,3,0,0.0
2148,2148,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.313454198473282,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,14.69182569974554,22.0,45,2,3,0,2,0,0.0
2149,2149,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.205788804071243,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,16.77515903307887,21.0,39,2,3,2,3,15,0.0
2150,2150,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,8.969751908396942,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,14.22996183206107,2.0,58,3,3,2,1,2,0.0
2151,2151,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.22900763358778,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.06393129770993,10.0,32,3,3,1,4,1,1.0
2152,2152,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.016157760814249,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,15.79456106870229,6.0,39,1,3,3,3,0,1.0
2153,2153,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,9.524363867684476,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.249840966921123,10.0,30,4,3,7,1,6,0.0
2154,2154,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.094243002544523,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.036704834605588,10.0,36,3,3,7,4,1,0.0
2155,2155,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.494815521628498,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.585464376590327,10.0,46,1,4,7,4,5,0.0
2156,2156,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,9.16154580152672,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.275795165394403,10.0,28,4,3,5,3,7,0.0
2157,2157,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.316475826972011,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,18.80693384223919,25.0,50,1,3,2,4,1,0.0
2158,2158,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.044624681933838,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,17.737849872773538,9.0,40,2,3,0,4,1,1.0
2159,2159,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.515267175572518,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,18.84529262086513,10.0,52,2,2,7,2,7,1.0
2160,2160,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.032347328244285,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.21774809160306,9.0,30,1,3,8,2,0,0.0
2161,2161,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.58832697201018,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.180375318066154,9.0,39,3,3,7,1,1,0.0
2162,2162,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,9.263199745547071,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.397137404580143,10.0,31,3,2,6,4,9,0.0
2163,2163,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,9.55925572519084,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.8505407124682,19.0,41,2,3,9,3,11,0.0
2164,2164,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.969115776081432,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.93743638676844,3.0,31,2,4,2,4,2,1.0
2165,2165,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.226940203562345,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,14.712818066157752,10.0,44,1,4,2,1,1,1.0
2166,2166,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,9.641857506361324,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,18.74411577608142,21.0,42,3,2,10,3,2,0.0
2167,2167,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,9.01736641221374,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.848950381679396,23.0,55,3,3,11,4,9,0.0
2168,2168,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9.404611959287529,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.765807888040708,36.0,56,2,3,7,4,7,0.0
2169,2169,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,9.081234096692112,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,15.579293893129778,6.0,40,3,3,0,3,0,0.0
2170,2170,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,9.21625318066158,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.900445292620866,10.0,34,4,2,6,4,1,0.0
2171,2171,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.39662849872773,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.871882951653962,9.0,40,4,3,8,3,8,0.0
2172,2172,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.226622137404576,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.120133587786263,10.0,41,1,3,7,3,1,0.0
2173,2173,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.649045801526722,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.61583969465648,9.0,35,3,3,1,3,1,0.0
2174,2174,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,9.468256997455471,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.22853053435115,33.0,51,2,3,10,3,0,0.0
2175,2175,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.246660305343513,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.186673027989826,11.0,38,1,3,7,2,1,0.0
2176,2176,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.510527989821885,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.218256997455477,10.0,34,1,4,6,3,9,0.0
2177,2177,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.799777353689565,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.180438931297711,7.0,25,4,2,2,4,1,0.0
2178,2178,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.191062340966916,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.806424936386772,31.0,58,1,2,9,3,5,1.0
2179,2179,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.256234096692106,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.749777353689568,7.0,40,2,3,3,2,0,0.0
2180,2180,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.296342239185751,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.83250636132315,17.0,36,1,2,13,1,6,0.0
2181,2181,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.969974554707386,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.625604325699747,11.0,48,4,3,8,4,0,0.0
2182,2182,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.505725190839696,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,16.07092875318066,5.0,27,2,3,0,3,0,0.0
2183,2183,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,8.854421119592876,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.333174300254456,29.0,51,2,2,3,4,0,0.0
2184,2184,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.536450381679384,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.880152671755717,0.0,18,4,4,0,4,0,0.0
2185,2185,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,8.999777353689568,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.290776081424946,10.0,35,4,3,0,4,0,0.0
2186,2186,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.179866412213732,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.732856234096705,8.0,27,4,3,0,4,0,0.0
2187,2187,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.501749363867686,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.55410305343512,24.0,55,3,2,8,1,3,1.0
2188,2188,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.592175572519084,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,19.296787531806608,33.0,56,2,3,9,4,15,0.0
2189,2189,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,9.32353689567431,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.09965012722646,5.0,34,3,3,0,1,0,0.0
2190,2190,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.347455470737906,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.23765903307888,15.0,40,3,3,8,2,11,0.0
2191,2191,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.13187022900764,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.546183206106871,10.0,34,3,3,7,2,7,0.0
2192,2192,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.49949109414758,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.59923664122139,3.0,31,4,4,0,3,0,1.0
2193,2193,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,9.496946564885494,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17.903403307888038,5.0,35,3,2,2,4,3,0.0
2194,2194,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.388167938931302,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,15.207124681933845,4.0,38,3,3,3,4,0,0.0
2195,2195,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.405566157760816,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16.672741730279895,14.0,34,4,4,11,3,4,0.0
2196,2196,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.507315521628495,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.726431297709922,5.0,28,1,3,4,3,0,0.0
2197,2197,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.131234096692117,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.81084605597965,10.0,31,3,2,7,4,6,1.0
2198,2198,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.037118320610682,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.16819338422392,8.0,39,4,4,4,1,1,0.0
2199,2199,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.531583969465654,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.114853689567436,14.0,51,2,3,2,2,3,0.0
